STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT,INSTRUCTORS
1104,CMPT,165,SURREY,24,LAB,21,Harinder Khangura
1104,CMPT,165,SURREY,24,LAB,21,Harinder Khangura
1104,CMPT,165,SURREY,24,LAB,23,Harinder Khangura
1104,CMPT,225,BURNABY,104,LEC,91,Bradley Bart
1104,CMPT,225,BURNABY,26,LAB,19,Bradley Bart
1104,CMPT,225,BURNABY,26,LAB,25,Bradley Bart
1104,CMPT,225,BURNABY,26,LAB,23,Bradley Bart
1104,CMPT,225,BURNABY,26,LAB,24,Bradley Bart
1104,CMPT,250,HRBRCNTR,30,LEC,21,Yaroslav Litus
1104,CMPT,250,HRBRCNTR,30,LAB,21,Yaroslav Litus
1104,CMPT,275,HRBRCNTR,45,LEC,35,Herbert Tsang
1104,CMPT,300,BURNABY,85,LEC,83,Janice Regan
1104,CMPT,307,HRBRCNTR,100,LEC,96,Pavol Hell
1104,CMPT,320,BURNABY,85,LEC,81,"Brian Fraser, Steven Pearce"
1104,CMPT,320,HRBRCNTR,40,LEC,32,Steven Pearce
1104,CMPT,320,KIT,20,LEC,15,Christopher Bastone
1104,CMPT,320,SURREY,30,LEC,28,Christopher Bastone
1104,CMPT,354,BURNABY,85,LEC,59,Wo-Shun Luk
1104,CMPT,383,BURNABY,65,LEC,65,Gregory Baker
1104,CMPT,405,BURNABY,20,LEC,14,Petra Berenbrink
1104,CMPT,407,BURNABY,30,LEC,19,Gabor Tardos
1104,CMPT,415,BURNABY,3,SEC,3,"Arthur Kirkpatrick, Ke Wang"
1104,CMPT,416,BURNABY,4,SEC,4,"Alexandra Fedorova, Arthur Kirkpatrick, Mark Drew"
1104,CMPT,426,BURNABY,30,SEC,23,Harriet Chicoine
1104,CMPT,426,OFF,15,SEC,2,Harriet Chicoine
1104,CMPT,426,SURREY,30,SEC,2,Frances McLafferty
1104,CMPT,426,OFF,15,SEC,1,Frances McLafferty
1104,CMPT,427,BURNABY,33,SEC,31,Harriet Chicoine
1104,CMPT,427,OFF,15,SEC,6,Harriet Chicoine
1104,CMPT,427,SURREY,30,SEC,6,Frances McLafferty
1104,CMPT,427,OFF,15,SEC,2,Frances McLafferty
1104,CMPT,428,BURNABY,30,SEC,16,Harriet Chicoine
1104,CMPT,428,OFF,15,SEC,9,Harriet Chicoine
1104,CMPT,428,SURREY,30,SEC,2,Frances McLafferty
1104,CMPT,428,OFF,15,SEC,2,Frances McLafferty
1104,CMPT,429,BURNABY,30,SEC,7,Harriet Chicoine
1104,CMPT,429,OFF,15,SEC,2,Harriet Chicoine
1104,CMPT,429,SURREY,30,SEC,1,Frances McLafferty
1104,CMPT,429,OFF,15,SEC,0,Frances McLafferty
1104,CMPT,430,BURNABY,30,SEC,4,Harriet Chicoine
1104,CMPT,430,OFF,15,SEC,0,Harriet Chicoine
1104,CMPT,430,SURREY,30,SEC,1,Frances McLafferty
1104,CMPT,430,OFF,15,SEC,0,Frances McLafferty
1104,CMPT,431,BURNABY,55,LEC,48,Alexandra Fedorova
1104,CMPT,470,HRBRCNTR,65,LEC,64,Gregory Baker
1104,CMPT,477,BURNABY,33,LEC,35,Evgenia Ternovska
1104,CMPT,705,BURNABY,25,LEC,12,Petra Berenbrink
1104,CMPT,710,BURNABY,10,LEC,5,Gabor Tardos
1104,CMPT,777,BURNABY,15,LEC,11,Evgenia Ternovska
1104,CMPT,826,BURNABY,20,LEC,12,Robert Hadley
1104,CMPT,881,BURNABY,15,LEC,8,Petra Berenbrink
1104,CMPT,882,BURNABY,20,LEC,9,Veronica Dahl
1104,CMPT,888,BURNABY,30,LEC,14,Gregory Mori
1104,CMPT,894,BURNABY,10,SEC,15,
1104,CMPT,896,BURNABY,2,SEC,1,. Faculty
1104,CMPT,897,BURNABY,20,SEC,11,
1104,CMPT,898,BURNABY,100,SEC,82,
1104,CMPT,899,BURNABY,100,SEC,80,
1104,CMPT,899,OFF,0,SEC,1,
1104,ENSC,182,SURREY,24,LEC,24,Lakshman One
1104,ENSC,182,SURREY,24,LEC,24,Lakshman One
1104,ENSC,182,SURREY,24,LAB,24,
1104,ENSC,182,SURREY,24,LAB,24,
1104,ENSC,194,BURNABY,1,SEC,0,
1104,ENSC,194,OFF,1,SEC,0,
1104,ENSC,194,SURREY,25,SEC,2,
1104,ENSC,194,OFF,25,SEC,0,
1104,ENSC,195,BURNABY,13,SEC,12,
1104,ENSC,195,OFF,11,SEC,11,
1104,ENSC,195,SURREY,50,SEC,4,
1104,ENSC,195,OFF,25,SEC,1,
1104,ENSC,196,BURNABY,23,SEC,26,
1104,ENSC,196,OFF,2,SEC,2,
1104,ENSC,196,SURREY,35,SEC,18,
1104,ENSC,196,OFF,10,SEC,5,
1104,ENSC,204,BURNABY,151,LEC,150,Michael Sjoerdsma
1104,ENSC,215,BURNABY,46,LEC,45,Patrick Leung
1104,ENSC,215,BURNABY,52,TUT,45,. Tbd
1104,ENSC,215,BURNABY,18,LAB,17,
1104,ENSC,215,BURNABY,12,LAB,9,
1104,ENSC,215,BURNABY,22,LAB,19,
1104,ENSC,220,BURNABY,73,LEC,73,Meenakshinathan Parameswaran
1104,ENSC,220,BURNABY,73,TUT,73,Meenakshinathan Parameswaran
1104,ENSC,220,BURNABY,25,LAB,25,
1104,ENSC,220,BURNABY,23,LAB,23,
1104,ENSC,220,BURNABY,25,LAB,25,
1104,ENSC,224,BURNABY,63,LEC,63,Bonnie Gray
1104,ENSC,224,BURNABY,63,TUT,63,Bonnie Gray
1104,ENSC,225,BURNABY,34,LEC,34,Meenakshinathan Parameswaran
1104,ENSC,225,BURNABY,34,TUT,34,Meenakshinathan Parameswaran
1104,ENSC,225,BURNABY,1,OPL,0,
1104,ENSC,250,BURNABY,95,LEC,94,Lakshman One
1104,ENSC,250,BURNABY,95,TUT,94,Lakshman One
1104,ENSC,295,BURNABY,32,SEC,33,
1104,ENSC,295,OFF,8,SEC,8,
1104,ENSC,295,SURREY,20,SEC,1,
1104,ENSC,295,OFF,10,SEC,2,
1104,ENSC,296,BURNABY,3,SEC,4,
1104,ENSC,296,OFF,1,SEC,1,
1104,ENSC,296,SURREY,30,SEC,1,
1104,ENSC,296,OFF,10,SEC,0,
1104,ENSC,311,SURREY,66,LEC,59,Michael Brydon
1104,ENSC,311,SURREY,33,LAB,33,
1104,ENSC,311,SURREY,33,LAB,26,
1104,ENSC,320,BURNABY,32,LEC,30,John Bird
1104,ENSC,320,BURNABY,32,TUT,30,John Bird
1104,ENSC,325,BURNABY,51,LEC,50,Sami Muhaidat
1104,ENSC,325,BURNABY,51,TUT,50,Sami Muhaidat
1104,ENSC,325,BURNABY,1,OPL,0,
1104,ENSC,331,SURREY,66,LEC,53,Behraad Bahreyni
1104,ENSC,331,SURREY,66,TUT,53,Behraad Bahreyni
1104,ENSC,331,SURREY,22,LAB,23,Behraad Bahreyni
1104,ENSC,331,SURREY,22,LAB,12,Behraad Bahreyni
1104,ENSC,331,SURREY,18,LAB,18,Behraad Bahreyni
1104,ENSC,332,SURREY,60,LEC,40,Mehrdad Moallem
1104,ENSC,332,SURREY,60,TUT,40,Mehrdad Moallem
1104,ENSC,332,SURREY,30,LAB,25,Mehrdad Moallem
1104,ENSC,332,SURREY,30,LAB,15,Mehrdad Moallem
1104,ENSC,350,BURNABY,38,LEC,37,Patrick Leung
1104,ENSC,350,BURNABY,38,TUT,37,Patrick Leung
1104,ENSC,350,BURNABY,1,OPL,0,
1104,ENSC,380,BURNABY,49,LEC,48,Paul Ho
1104,ENSC,380,BURNABY,49,TUT,48,Paul Ho
1104,ENSC,383,BURNABY,69,LEC,69,Mirza Beg
1104,ENSC,383,BURNABY,69,TUT,69,Mirza Beg
1104,ENSC,383,SURREY,60,LEC,52,Siamak Arzanpour
1104,ENSC,383,SURREY,60,TUT,52,Siamak Arzanpour
1104,ENSC,383,SURREY,32,LAB,32,Siamak Arzanpour
1104,ENSC,383,SURREY,28,LAB,20,Siamak Arzanpour
1104,ENSC,383,BURNABY,1,OPL,0,
1104,ENSC,384,SURREY,60,LEC,41,"Carolyn Sparrey, Siamak Arzanpour"
1104,ENSC,384,SURREY,60,TUT,41,
1104,ENSC,384,SURREY,26,LAB,15,
1104,ENSC,384,SURREY,26,LAB,26,
1104,ENSC,395,BURNABY,21,SEC,21,
1104,ENSC,395,OFF,7,SEC,7,
1104,ENSC,395,SURREY,25,SEC,3,
1104,ENSC,395,OFF,10,SEC,0,
1104,ENSC,396,BURNABY,1,SEC,0,
1104,ENSC,396,OFF,1,SEC,0,
1104,ENSC,396,SURREY,10,SEC,0,
1104,ENSC,396,OFF,10,SEC,0,
1104,ENSC,429,BURNABY,28,LEC,28,Daniel Lee
1104,ENSC,429,BURNABY,28,TUT,28,Daniel Lee
1104,ENSC,429,BURNABY,1,OPL,0,
1104,ENSC,494,BURNABY,1,SEC,1,
1104,ENSC,498,BURNABY,7,SEC,8,
1104,ENSC,499,BURNABY,5,SEC,5,
1104,ENSC,803,BURNABY,25,LEC,20,Stephen Whitmore
1104,ENSC,891,BURNABY,40,SEC,37,. Faculty
1104,ENSC,892,BURNABY,5,SEC,3,. Faculty
1104,ENSC,894,SURREY,8,LEC,7,Erik Kjeang
1104,ENSC,896,BURNABY,2,SEC,1,. Faculty
1104,ENSC,897,BURNABY,5,SEC,3,. Faculty
1104,ENSC,898,BURNABY,85,SEC,84,. Faculty
1104,ENSC,899,BURNABY,90,SEC,87,. Faculty
1104,MACM,101,BURNABY,80,SEC,67,Anthony Dixon
1104,MACM,101,BURNABY,120,LEC,107,"Binay Bhattacharya, Steven Pearce"
1104,MACM,101,BURNABY,24,TUT,24,Binay Bhattacharya
1104,MACM,101,BURNABY,24,TUT,22,Binay Bhattacharya
1104,MACM,101,BURNABY,24,TUT,20,Binay Bhattacharya
1104,MACM,101,BURNABY,24,TUT,20,Binay Bhattacharya
1104,MACM,101,BURNABY,24,TUT,21,Binay Bhattacharya
1104,MACM,101,SURREY,96,LEC,88,Harinder Khangura
1104,MACM,101,SURREY,24,TUT,23,Harinder Khangura
1104,MACM,101,SURREY,24,TUT,22,Harinder Khangura
1104,MACM,101,SURREY,24,TUT,22,Harinder Khangura
1104,MACM,101,SURREY,24,TUT,21,Harinder Khangura
1104,MACM,201,BURNABY,112,LEC,90,Cedric Chauve
1104,MACM,201,BURNABY,60,OPL,0,
1104,MACM,203,BURNABY,22,LEC,10,JF Williams
1104,MACM,203,BURNABY,22,LAB,10,
1104,MACM,316,BURNABY,160,LEC,98,Ralf Wittenberg
1104,MACM,316,BURNABY,32,TUT,8,
1104,MACM,316,BURNABY,32,TUT,17,
1104,MACM,316,BURNABY,32,TUT,29,
1104,MACM,316,BURNABY,32,TUT,32,
1104,MACM,316,BURNABY,32,TUT,12,
1104,MACM,409,BURNABY,30,LEC,22,"Nilima Nigam, Paul Tupper"
1104,MATH,1XX,BURNABY,30,LEC,7,
1104,MATH,150,BURNABY,125,LEC,79,Veselin Jungic
1104,MATH,150,BURNABY,0,OPL,0,
1104,MATH,152,BURNABY,300,LEC,232,Keshav Mukunda
1104,MATH,152,BURNABY,60,OPL,0,
1104,MATH,157,BURNABY,240,LEC,173,Roland Wittler
1104,MATH,157,BURNABY,60,OPL,0,
1104,MATH,190,BURNABY,35,SEC,30,Teresa Raymond
1104,MATH,197,KAM,10,SEC,2,Ping Ding
1104,MATH,232,SURREY,135,LEC,101,Roger Donaldson
1104,MATH,232,SURREY,40,OPL,0,
1104,MATH,240,BURNABY,99,LEC,93,Karen Yeats
1104,MATH,240,BURNABY,60,OPL,0,
1104,MATH,251,BURNABY,192,LEC,171,JF Williams
1104,MATH,251,BURNABY,60,OPL,0,
1104,MATH,254,BURNABY,96,LEC,94,Ralf Wittenberg
1104,MATH,254,BURNABY,32,TUT,32,
1104,MATH,254,BURNABY,32,TUT,32,
1104,MATH,254,BURNABY,32,TUT,30,
1104,MATH,310,BURNABY,192,LEC,189,Steven Ruuth
1104,MATH,310,BURNABY,32,TUT,31,
1104,MATH,310,BURNABY,32,TUT,31,
1104,MATH,310,BURNABY,32,TUT,31,
1104,MATH,310,BURNABY,32,TUT,32,
1104,MATH,310,BURNABY,32,TUT,32,
1104,MATH,310,BURNABY,32,TUT,32,
1104,MATH,336,BURNABY,20,SEC,4,Faye Stefan
1104,MATH,336,OFF,20,SEC,1,Faye Stefan
1104,MATH,337,BURNABY,20,SEC,1,Faye Stefan
1104,MATH,337,OFF,20,SEC,0,Faye Stefan
1104,MATH,342,BURNABY,64,LEC,44,Jessica McDonald
1104,MATH,342,BURNABY,32,TUT,23,
1104,MATH,342,BURNABY,32,TUT,21,
1104,MATH,436,BURNABY,20,SEC,1,Faye Stefan
1104,MATH,436,OFF,20,SEC,0,Faye Stefan
1104,MATH,437,BURNABY,20,SEC,0,Faye Stefan
1104,MATH,437,OFF,20,SEC,0,Faye Stefan
1104,MATH,486,BURNABY,20,SEC,0,Faye Stefan
1104,MATH,486,OFF,20,SEC,0,Faye Stefan
1104,MATH,496,BURNABY,20,LEC,10,Cedric Chauve
1104,MATH,709,BURNABY,20,LEC,3,"Nilima Nigam, Paul Tupper"
1104,MATH,796,BURNABY,10,LEC,1,Cedric Chauve
1104,MATH,877,BURNABY,5,SEC,0,. Faculty
1104,MATH,879,BURNABY,6,SEC,1,Nils Bruin
1104,MATH,880,BURNABY,3,SEC,0,Faye Stefan
1104,MATH,880,BURNABY,3,SEC,0,. Faculty
1104,MATH,880,BURNABY,3,SEC,0,. Faculty
1104,MATH,882,BURNABY,10,SEC,0,. Tbd
1104,MATH,890,BURNABY,6,SEC,0,Faye Stefan
1104,MATH,890,BURNABY,6,SEC,0,
1104,MATH,891,BURNABY,6,SEC,0,Faye Stefan
1104,MATH,891,OFF,6,SEC,0,Faye Stefan
1104,MATH,892,BURNABY,6,SEC,0,Faye Stefan
1104,MATH,892,OFF,6,SEC,0,Faye Stefan
1104,MATH,893,BURNABY,6,SEC,0,Faye Stefan
1104,MATH,893,OFF,6,SEC,0,Faye Stefan
1104,MATH,894,BURNABY,6,SEC,0,. Tbd
1104,MATH,894,BURNABY,6,SEC,0,. Faculty
1104,MATH,894,BURNABY,6,SEC,0,. Faculty
1104,MATH,895,BURNABY,6,SEC,2,Nilima Nigam
1104,MATH,895,BURNABY,6,SEC,0,. Tbd
1104,MATH,895,BURNABY,6,SEC,0,. Faculty
1104,MATH,895,BURNABY,5,SEC,0,. Faculty
1104,MATH,896,BURNABY,6,SEC,0,. Faculty
1104,MATH,897,BURNABY,6,SEC,0,. Faculty
1104,MATH,898,BURNABY,35,SEC,34,
1104,MATH,899,BURNABY,35,SEC,25,
1104,PHYS,100,BURNABY,170,LEC,161,Neil Alberding
1104,PHYS,100,BURNABY,20,LAB,20,
1104,PHYS,100,BURNABY,18,LAB,18,
1104,PHYS,100,BURNABY,18,LAB,18,
1104,PHYS,100,BURNABY,18,LAB,14,
1104,PHYS,100,BURNABY,18,LAB,15,
1104,PHYS,100,BURNABY,22,LAB,22,
1104,PHYS,100,BURNABY,18,LAB,19,
1104,PHYS,100,BURNABY,20,LAB,19,
1104,PHYS,100,BURNABY,18,LAB,16,
1104,PHYS,100,BURNABY,40,OPL,0,
1104,PHYS,101,BURNABY,144,LEC,114,Xiaoke Chen
1104,PHYS,101,BURNABY,18,TUT,18,
1104,PHYS,101,BURNABY,18,TUT,18,
1104,PHYS,101,BURNABY,18,TUT,18,
1104,PHYS,101,BURNABY,18,TUT,18,
1104,PHYS,101,BURNABY,18,TUT,17,
1104,PHYS,101,BURNABY,18,TUT,17,
1104,PHYS,101,BURNABY,18,TUT,8,
1104,PHYS,102,BURNABY,180,LEC,170,Andrew Debenedictis
1104,PHYS,102,BURNABY,20,TUT,20,
1104,PHYS,102,BURNABY,20,TUT,20,
1104,PHYS,102,BURNABY,20,TUT,20,
1104,PHYS,102,BURNABY,18,TUT,18,
1104,PHYS,102,BURNABY,18,TUT,18,
1104,PHYS,102,BURNABY,18,TUT,18,
1104,PHYS,102,BURNABY,18,TUT,18,
1104,PHYS,102,BURNABY,18,TUT,12,
1104,PHYS,102,BURNABY,18,TUT,6,
1104,PHYS,102,BURNABY,20,TUT,20,
1104,PHYS,130,BURNABY,24,LAB,23,Andrew Debenedictis
1104,PHYS,130,BURNABY,24,LAB,22,Andrew Debenedictis
1104,PHYS,141,SURREY,54,LEC,20,Sarah Johnson
1104,PHYS,141,SURREY,54,TUT,20,Sarah Johnson
1104,PHYS,141,SURREY,54,LAB,20,Sarah Johnson
1104,PHYS,221,BURNABY,48,LEC,47,Xiaoke Chen
1104,PHYS,221,BURNABY,24,TUT,25,
1104,PHYS,221,BURNABY,24,TUT,22,
1104,PHYS,233,BURNABY,18,LAB,10,Neil Alberding
1104,PHYS,335,BURNABY,10,SEC,2,Natalie Erickson
1104,PHYS,335,OFF,10,SEC,1,Natalie Erickson
1104,PHYS,336,BURNABY,10,SEC,1,Natalie Erickson
1104,PHYS,336,OFF,10,SEC,0,Natalie Erickson
1104,PHYS,432,BURNABY,5,SEC,0,Michael Thewalt
1104,PHYS,435,BURNABY,10,SEC,1,Natalie Erickson
1104,PHYS,435,OFF,10,SEC,0,Natalie Erickson
1104,PHYS,436,BURNABY,10,SEC,1,Natalie Erickson
1104,PHYS,436,OFF,10,SEC,0,Natalie Erickson
1104,PHYS,437,BURNABY,10,SEC,1,Natalie Erickson
1104,PHYS,437,OFF,10,SEC,0,Natalie Erickson
1104,PHYS,801,BURNABY,50,SEC,10,John Bechhoefer
1104,PHYS,883,BURNABY,1,SEC,1,John Dodge
1104,PHYS,898,BURNABY,40,SEC,24,. Faculty
1104,PHYS,899,BURNABY,40,SEC,39,. Faculty
1104,STAT,101,WML,12,SEC,6,Ping Ding
1104,STAT,201,BURNABY,93,SEC,86,Timothy Swartz
1104,STAT,203,BURNABY,192,LEC,155,Gaitri Yapa
1104,STAT,203,BURNABY,40,OPL,0,
1104,STAT,270,BURNABY,40,SEC,37,Timothy Swartz
1104,STAT,270,BURNABY,200,LEC,146,Timothy Swartz
1104,STAT,270,BURNABY,40,OPL,0,
1104,STAT,285,BURNABY,80,LEC,55,Jiguo Cao
1104,STAT,285,BURNABY,40,TUT,25,
1104,STAT,285,BURNABY,40,TUT,30,
1104,STAT,302,BURNABY,150,LEC,84,Scott Pai
1104,STAT,302,BURNABY,40,OPL,0,
1104,STAT,336,BURNABY,10,SEC,3,Gwen Litchfield
1104,STAT,336,OFF,10,SEC,1,Gwen Litchfield
1104,STAT,337,BURNABY,10,SEC,6,Gwen Litchfield
1104,STAT,337,OFF,10,SEC,0,Gwen Litchfield
1104,STAT,350,BURNABY,50,LEC,26,Jiguo Cao
1104,STAT,350,BURNABY,50,TUT,26,
1104,STAT,436,BURNABY,10,SEC,1,Gwen Litchfield
1104,STAT,436,OFF,10,SEC,1,Gwen Litchfield
1104,STAT,437,BURNABY,10,SEC,0,Gwen Litchfield
1104,STAT,437,OFF,10,SEC,0,Gwen Litchfield
1104,STAT,438,BURNABY,10,SEC,0,Gwen Litchfield
1104,STAT,438,OFF,10,SEC,0,Gwen Litchfield
1104,STAT,490,BURNABY,1,SEC,1,Charmaine Dean
1104,STAT,806,BURNABY,20,LEC,12,Charmaine Dean
1104,STAT,811,BURNABY,12,SEC,8,Ian Bercovitz
1104,STAT,812,BURNABY,10,SEC,0,Ian Bercovitz
1104,STAT,812,BURNABY,5,SEC,1,Ian Bercovitz
1104,STAT,880,BURNABY,10,SEC,2,Gwen Litchfield
1104,STAT,880,OFF,10,SEC,2,Gwen Litchfield
1104,STAT,881,BURNABY,10,SEC,0,Gwen Litchfield
1104,STAT,881,OFF,10,SEC,0,Gwen Litchfield
1104,STAT,882,BURNABY,10,SEC,0,Gwen Litchfield
1104,STAT,882,OFF,10,SEC,1,Gwen Litchfield
1104,STAT,883,BURNABY,10,SEC,0,Gwen Litchfield
1104,STAT,883,OFF,10,SEC,0,Gwen Litchfield
1104,STAT,890,BURNABY,5,LEC,2,Charmaine Dean
1104,STAT,894,BURNABY,10,SEC,0,. Faculty
1104,STAT,895,BURNABY,1,SEC,1,Xiaoqiong Hu
1104,STAT,898,BURNABY,20,SEC,6,. Faculty
1104,STAT,899,BURNABY,20,SEC,17,. Faculty
1107,CMPT,102,BURNABY,35,LEC,26,Binay Bhattacharya
1107,CMPT,105W,SURREY,32,LEC,29,Harinder Khangura
1107,CMPT,106,SURREY,32,LEC,29,Harinder Khangura
1107,CMPT,106,SURREY,20,TUT,18,Harinder Khangura
1107,CMPT,106,SURREY,12,TUT,11,Harinder Khangura
1107,CMPT,110,BURNABY,80,LEC,62,Mark Drew
1107,CMPT,120,BURNABY,150,LEC,145,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,24,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,23,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,26,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,23,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,26,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,23,Bradley Bart
1107,CMPT,120,SURREY,101,LEC,101,Toby Donaldson
1107,CMPT,120,SURREY,25,LAB,25,Toby Donaldson
1107,CMPT,120,SURREY,26,LAB,26,Toby Donaldson
1107,CMPT,120,SURREY,25,LAB,25,Toby Donaldson
1107,CMPT,120,SURREY,25,LAB,25,Toby Donaldson
1107,CMPT,120,BURNABY,150,LEC,147,Bradley Bart
1107,CMPT,120,BURNABY,26,LAB,25,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,25,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,25,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,23,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,24,Bradley Bart
1107,CMPT,120,BURNABY,25,LAB,25,Bradley Bart
1107,CMPT,120,HRBRCNTR,26,LEC,25,William Havens
1107,CMPT,120,HRBRCNTR,26,LAB,25,William Havens
1107,CMPT,125,BURNABY,104,LEC,104,Diana Cukierman
1107,CMPT,125,BURNABY,26,LAB,26,Diana Cukierman
1107,CMPT,125,BURNABY,26,LAB,26,Diana Cukierman
1107,CMPT,125,BURNABY,26,LAB,26,Diana Cukierman
1107,CMPT,125,BURNABY,26,LAB,26,Diana Cukierman
1107,CMPT,126,BURNABY,40,LEC,29,Michael Evans
1107,CMPT,126,BURNABY,14,LAB,11,Michael Evans
1107,CMPT,126,BURNABY,22,LAB,16,Michael Evans
1107,CMPT,126,HRBRCNTR,20,LEC,15,Diana Cukierman
1107,CMPT,126,HRBRCNTR,20,LAB,15,Diana Cukierman
1107,CMPT,128,BURNABY,130,LEC,125,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,26,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,22,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,26,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,25,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,26,Janice Regan
1107,CMPT,128,BURNABY,130,LEC,115,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,26,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,20,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,18,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,26,Janice Regan
1107,CMPT,128,BURNABY,26,LAB,25,Janice Regan
1107,CMPT,128,SURREY,90,LEC,81,Toby Donaldson
1107,CMPT,128,SURREY,25,LAB,25,Toby Donaldson
1107,CMPT,128,SURREY,25,LAB,23,Toby Donaldson
1107,CMPT,128,SURREY,25,LAB,22,Toby Donaldson
1107,CMPT,128,SURREY,15,LAB,11,Toby Donaldson
1107,CMPT,150,BURNABY,122,LEC,103,Bradley Bart
1107,CMPT,150,BURNABY,26,LAB,24,Bradley Bart
1107,CMPT,150,BURNABY,26,LAB,24,Bradley Bart
1107,CMPT,150,BURNABY,25,LAB,16,Bradley Bart
1107,CMPT,150,BURNABY,18,LAB,14,Bradley Bart
1107,CMPT,150,BURNABY,25,LAB,25,Bradley Bart
1107,CMPT,165,BURNABY,175,SEC,164,Anne Lavergne
1107,CMPT,165,BURNABY,182,LEC,178,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,26,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,23,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,26,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,26,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,26,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,26,Anne Lavergne
1107,CMPT,165,BURNABY,26,LAB,25,Anne Lavergne
1107,CMPT,165,SURREY,101,LEC,93,Brian Fraser
1107,CMPT,165,SURREY,26,LAB,20,Brian Fraser
1107,CMPT,165,SURREY,25,LAB,24,Brian Fraser
1107,CMPT,165,SURREY,25,LAB,24,Brian Fraser
1107,CMPT,165,SURREY,25,LAB,25,Brian Fraser
1107,CMPT,225,BURNABY,104,LEC,102,David Mitchell
1107,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1107,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1107,CMPT,225,BURNABY,26,LAB,24,David Mitchell
1107,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1107,CMPT,225,SURREY,90,LEC,85,John Edgar
1107,CMPT,225,SURREY,24,LAB,23,John Edgar
1107,CMPT,225,SURREY,22,LAB,20,John Edgar
1107,CMPT,225,SURREY,22,LAB,20,John Edgar
1107,CMPT,225,SURREY,22,LAB,22,John Edgar
1107,CMPT,250,BURNABY,130,LEC,122,Anthony Dixon
1107,CMPT,250,BURNABY,26,LAB,24,Anthony Dixon
1107,CMPT,250,BURNABY,26,LAB,18,Anthony Dixon
1107,CMPT,250,BURNABY,26,LAB,25,Anthony Dixon
1107,CMPT,250,BURNABY,26,LAB,22,Anthony Dixon
1107,CMPT,250,BURNABY,33,LAB,33,Anthony Dixon
1107,CMPT,250,SURREY,40,LEC,35,Brian Fraser
1107,CMPT,250,SURREY,24,LAB,24,Brian Fraser
1107,CMPT,250,SURREY,16,LAB,11,Brian Fraser
1107,CMPT,275,BURNABY,80,LEC,73,Herbert Tsang
1107,CMPT,300,BURNABY,85,LEC,83,Michael Evans
1107,CMPT,300,HRBRCNTR,50,LEC,49,Mehrdad Oveisi-Fordoei
1107,CMPT,307,BURNABY,85,LEC,82,Gabor Tardos
1107,CMPT,307,SURREY,20,LEC,17,. Faculty
1107,CMPT,310,BURNABY,60,LEC,50,Robert Hadley
1107,CMPT,320,BURNABY,85,LEC,83,Robert Hadley
1107,CMPT,320,HRBRCNTR,40,LEC,36,Christopher Bastone
1107,CMPT,354,BURNABY,50,LEC,45,". Faculty, Richard Frank"
1107,CMPT,354,SURREY,48,LEC,46,John Edgar
1107,CMPT,361,BURNABY,65,LEC,66,Torsten Moller
1107,CMPT,363,BURNABY,65,LEC,60,Anne Lavergne
1107,CMPT,365,BURNABY,65,LEC,60,Mark Drew
1107,CMPT,371,BURNABY,80,LEC,81,Jiangchuan Liu
1107,CMPT,373,SURREY,24,LEC,16,Thomas Shermer
1107,CMPT,373,SURREY,6,TUT,4,Thomas Shermer
1107,CMPT,373,SURREY,6,TUT,3,Thomas Shermer
1107,CMPT,373,SURREY,6,TUT,5,Thomas Shermer
1107,CMPT,373,SURREY,6,TUT,4,Thomas Shermer
1107,CMPT,376W,BURNABY,54,LEC,54,Arthur Liestman
1107,CMPT,379,BURNABY,50,LEC,43,Anoop Sarkar
1107,CMPT,383,BURNABY,65,LEC,65,Arthur Kirkpatrick
1107,CMPT,405,BURNABY,15,LEC,10,Ramesh Krishnamurti
1107,CMPT,407,BURNABY,25,LEC,19,Valentine Kabanets
